trj_id,avg_speed,osname,hour,day of week,day,month,is_Weekday,time_group,origin_lat,origin_lng,dest_lat,dest_lng,duration,euclid_dist,avg_bearing
67741,18.93679742,android,2,6,21,4,0,late night,1.35087,103.7028283,1.3955033,103.8791067,1610,20214.35649,32.91036892
67743,14.83574051,ios,3,0,15,4,1,late night,1.355739679,103.9377819,1.316683797,103.8478979,1075,10894.88247,210.6666722
67746,16.35,ios,9,2,17,4,1,morning peak,1.358479042,103.7674657,1.303684987,103.7877092,956,6495.120838,174.4227291
67747,22.91329691,ios,14,3,18,4,1,day,1.348636807,103.6970626,1.339137225,103.9807814,1674,31557.09032,90.48688607
67748,12.06512123,android,1,2,10,4,1,late night,1.3297801,103.7429884,1.2719229,103.8549918,1229,14014.86259,149.5731997
67753,21.60126889,ios,15,1,16,4,1,day,1.33706379,103.9794418,1.429775353,103.7693371,1374,25529.74684,342.9502443
67754,15.6321886,ios,9,0,15,4,1,morning peak,1.378803417,103.8583259,1.334398748,103.7613867,1215,11853.45481,207.6264816
67755,16.09201037,ios,9,6,21,4,0,morning peak,1.331588195,103.7234634,1.317897659,103.8921305,1542,18811.6079,103.7018318
67757,17.05654723,android,0,5,20,4,0,late night,1.3407787,103.6942656,1.3137527,103.8455685,1613,17085.95686,122.2692386
67758,16.02872409,ios,6,5,20,4,0,late night,1.331617989,103.9099385,1.292866624,103.7858225,1391,14454.64087,222.7910452
67759,18.88887963,android,22,0,15,4,1,night,1.3772683,103.7372616,1.2979447,103.7824904,926,10152.75008,171.229167
67760,12.85502222,android,12,3,11,4,1,day,1.2881707,103.8358116,1.3789085,103.8749389,1050,10987.19791,4.699285622
67761,15.03706704,ios,5,5,13,4,0,late night,1.344965327,103.7521299,1.323958108,103.812698,1017,7126.727344,144.2820229
67763,18.50561822,android,4,4,12,4,1,late night,1.4300348,103.7872458,1.3201599,103.8282448,922,13039.91923,174.6934605
67764,16.25856218,ios,2,5,20,4,0,late night,1.311916324,103.7996361,1.340418567,103.9812983,2278,20441.68192,52.08672924
67765,14.04755635,android,9,2,17,4,1,morning peak,1.434977,103.8245167,1.3888473,103.7460226,1079,10121.50676,197.2975943
67766,18.1782919,ios,11,0,8,4,1,day,1.338322774,103.9703561,1.383639029,103.8369537,1222,15662.20356,332.1850682
67767,13.37076116,ios,10,3,18,4,1,day,1.33756638,103.9664264,1.328518074,103.8429201,1801,13766.36798,256.180626
67768,14.04799274,android,2,5,20,4,0,late night,1.4364667,103.7958867,1.2555933,103.8246033,2126,20363.97008,177.1652277
67769,13.54521868,android,22,2,17,4,1,night,1.3432889,103.7361982,1.3419719,103.8364407,1055,11144.35942,90.52403582
67770,13.14586957,android,22,6,14,4,0,night,1.321283,103.8556791,1.3639569,103.9747251,1024,14058.67612,28.96259695
67772,18.26028222,ios,22,2,17,4,1,night,1.38043053,103.844241,1.390286601,103.7635528,934,9036.201416,305.7821372
67774,21.31339387,ios,22,2,17,4,1,night,1.286025736,103.8101723,1.331615348,103.9764012,1070,19161.7072,38.82680146
67775,12.84809945,android,2,0,15,4,1,late night,1.3045751,103.9084508,1.2670087,103.826796,1118,9992.324845,213.6916692
67776,22.80141522,ios,21,5,20,4,0,night,1.333785805,103.6965831,1.336299573,103.9795062,1756,31452.31548,79.95230006
67777,20.67852905,android,2,4,12,4,1,late night,1.2844423,103.8251281,1.3407233,103.9814196,1156,18466.98496,31.06839929
67779,17.49699726,android,14,6,14,4,0,day,1.3696901,103.7643555,1.355006,103.8794129,1042,12893.98312,118.4092086
67783,19.22165334,ios,12,2,17,4,1,day,1.341802643,103.9821542,1.409350466,103.8292278,1169,18585.09506,340.545704
67786,18.31158498,ios,13,6,21,4,0,day,1.353544245,103.987387,1.364283995,103.8434632,1830,16043.6049,293.536259
67787,14.31223329,android,0,3,18,4,1,late night,1.4252597,103.8571953,1.32934,103.8018499,1419,12313.01533,187.8929169
67790,19.13292176,ios,12,3,11,4,1,day,1.326434326,103.8432632,1.431061355,103.7687212,916,14283.29659,354.3481366
67792,12.75350769,android,0,2,17,4,1,late night,1.3408695,103.7351135,1.3156561,103.6567359,1014,9152.810137,218.9383117
67793,17.77498798,ios,14,3,11,4,1,day,1.299963155,103.856519,1.344852061,103.7413678,969,13739.54945,330.9303914
67794,13.56976954,android,7,5,20,4,0,late night,1.3069589,103.8762278,1.3506128,103.7029707,2142,19862.39645,321.180492
67799,20.55004858,ios,16,6,21,4,0,day,1.335367,103.893574,1.441190252,103.805702,1204,15293.04833,353.8987665
678,16.06663617,ios,0,4,12,4,1,late night,1.439822445,103.7710651,1.39740891,103.8531483,850,10271.20268,161.3145857
67804,17.65572338,android,21,2,17,4,1,night,1.3572473,103.8503114,1.3414783,103.9816849,1101,14708.90212,114.9505925
67805,22.11797297,android,22,3,11,4,1,night,1.4318959,103.7878749,1.348549,103.9660277,1119,21865.12967,153.917313
67806,22.68317858,ios,8,1,16,4,1,morning peak,1.342387288,103.9823584,1.393116047,103.8231961,939,18570.42451,332.0892431
67807,8.718577338,android,1,4,12,4,1,late night,1.3610459,103.9549491,1.3360551,103.9005943,894,6650.672523,207.1387582
67808,20.98727506,android,20,6,21,4,0,evening peak,1.4417611,103.8309166,1.3417038,103.9818807,1174,20134.62667,160.6639332
67809,21.13182411,ios,13,5,13,4,0,day,1.334819394,103.7983431,1.346201726,103.9524194,925,17174.50998,67.80126657
67811,14.05621488,ios,10,2,10,4,1,day,1.301779875,103.7869295,1.331124175,103.8620946,1030,8970.275164,30.73063633
67812,21.78865515,ios,22,0,8,4,1,night,1.427121735,103.8266841,1.300827619,103.8635782,955,14629.8945,175.5278572
67814,14.90650989,android,8,2,17,4,1,morning peak,1.3191429,103.8491664,1.3488814,103.9554106,961,12264.80051,37.03325577
67815,15.8961351,android,3,5,20,4,0,late night,1.364255,103.8964583,1.3371917,103.7476017,1595,16818.90688,234.426661
67817,13.80346113,android,8,4,12,4,1,morning peak,1.441354,103.8018244,1.3133876,103.8754345,1572,16414.23688,171.6095174
67818,18.38380478,ios,18,5,20,4,0,day,1.253514826,103.8207862,1.368255294,103.9446705,1887,18773.40144,12.09927832
67819,14.63845329,android,13,1,9,4,1,day,1.3008026,103.8364314,1.4267278,103.7844138,1322,15149.24387,356.6035697
6782,20.11086824,ios,22,3,18,4,1,night,1.313363846,103.7930738,1.350441305,103.9855943,1316,21795.02077,45.58602019
67820,11.75458465,android,1,0,8,4,1,late night,1.3687059,103.9578006,1.3178046,103.9051368,976,8143.002615,194.6119128
67823,18.63149049,android,22,6,14,4,0,night,1.3316396,103.9096784,1.3744183,103.7715533,1096,16074.46497,328.920633
67824,14.55871014,android,11,3,18,4,1,day,1.3253784,103.9036439,1.3263702,103.7933156,975,12265.15845,275.1875429
67825,16.74895968,ios,7,1,16,4,1,late night,1.341156768,103.8351543,1.42554345,103.8535288,877,9603.106738,1.80669203
67826,7.595491154,android,23,1,9,4,1,night,1.4033763,103.8966562,1.3542544,103.963995,1302,9266.513961,163.4409157
67827,19.78496731,ios,0,0,15,4,1,late night,1.34801075,103.9847538,1.401132417,103.877812,796,13274.5873,341.5551718
67829,24.09923575,android,13,5,13,4,0,day,1.3441913,103.6915916,1.3261146,103.8710335,990,20048.62736,108.2837617
67830,17.45765354,android,12,2,17,4,1,day,1.4387016,103.7887484,1.3938288,103.8938085,1106,12699.82837,157.1896329
67831,17.56921718,ios,3,2,10,4,1,late night,1.35107953,103.8835827,1.335953742,103.7586418,1082,13990.43953,245.2707779
67832,10.89783913,android,0,0,15,4,1,late night,1.3328084,103.8855618,1.3316758,103.8168611,879,7638.142637,267.9230654
67833,17.87897853,android,9,4,19,4,1,morning peak,1.3115011,103.7630979,1.4130064,103.8388562,1304,14082.47669,6.665636898
67834,16.61830606,ios,9,1,16,4,1,morning peak,1.431940004,103.7720447,1.317747237,103.7871735,1185,12808.54356,178.0957517
67836,14.06193979,android,15,5,20,4,0,day,1.419775,103.77146,1.3606245,103.9635586,2037,22344.07472,144.2466808
67837,20.26325325,ios,5,1,9,4,1,late night,1.341485844,103.7773594,1.328973229,103.9266236,1110,16651.14956,105.5643702
67838,19.45678367,ios,1,6,14,4,0,late night,1.37938473,103.7725689,1.333705028,103.9220395,1086,17374.7425,140.9352837
67842,16.2263652,ios,12,0,15,4,1,day,1.336912676,103.739877,1.426656013,103.7824578,1339,11044.70644,3.897472394
67843,13.81000853,android,18,5,13,4,0,day,1.2960919,103.8341522,1.3803705,103.7557102,1245,12800.78805,350.0719759
67844,20.04646063,ios,3,1,9,4,1,late night,1.272825496,103.8017686,1.332312771,103.9549303,1304,18266.14691,30.13062185
67845,19.40292209,ios,2,3,11,4,1,late night,1.431703068,103.7705575,1.312569199,103.8317692,940,14892.48265,172.4824782
67846,18.73583284,ios,4,6,21,4,0,late night,1.432162677,103.7783343,1.304817568,103.9101899,1542,20380.17422,164.5151185
67847,19.58759542,ios,8,6,21,4,0,morning peak,1.304837731,103.8963009,1.434268816,103.786371,1541,18880.2521,353.4408746
67848,11.61783051,android,4,3,11,4,1,late night,1.31167,103.9204492,1.2802933,103.8516593,916,8405.429564,212.658316
67849,19.83041531,android,4,2,10,4,1,late night,1.2826312,103.8517758,1.3300877,103.9611796,848,13257.44288,28.07198111
6785,18.99638427,android,14,2,10,4,1,day,1.3443255,103.7343466,1.3780859,103.858193,1137,14269.84017,33.9181534
67851,16.17873364,android,11,6,14,4,0,day,1.3170425,103.9877172,1.3441675,103.8775204,1091,12615.87279,319.0147502
67852,16.74053249,ios,9,4,19,4,1,morning peak,1.4397874,103.8362472,1.306390391,103.8492983,1265,14903.85242,178.5308103
67854,18.53383034,ios,8,6,14,4,0,morning peak,1.343601533,103.9828459,1.326678025,103.8614097,871,13629.95329,242.5820939
67856,12.61524456,android,10,1,16,4,1,day,1.3668958,103.8358598,1.2960433,103.7837167,1164,9781.053171,191.3522197
67859,20.00131893,android,13,0,8,4,1,day,1.2973711,103.8589171,1.4261614,103.7862761,1167,16440.56525,355.3568732
67860,20.51753718,android,3,4,19,4,1,late night,1.3497302,103.7398203,1.3496421,103.9852153,1607,27279.11033,83.23277075
67865,17.38136364,android,16,4,19,4,1,day,1.38625305,103.7566141,1.3498719,103.9561414,1814,22545.99842,126.4663685
67866,20.01679083,ios,16,3,18,4,1,day,1.308021768,103.8414278,1.39426096,103.7520384,1958,13809.32384,349.7628173
67869,19.92084902,ios,13,4,12,4,1,day,1.325547628,103.8905875,1.351810256,103.7123049,1230,20032.7046,307.5359392
67870,18.97058783,android,0,4,12,4,1,late night,1.334995,103.846803,1.3475435,103.6923184,1162,17229.78944,293.9214824
67871,21.24650691,ios,6,3,11,4,1,late night,1.337834482,103.980322,1.28211534,103.8487327,955,15886.21026,215.0258946
67872,21.04874552,android,5,1,16,4,1,late night,1.4396548,103.7693107,1.2868897,103.8446566,1308,18939.39277,172.0707412
67873,12.7490668,android,13,5,20,4,0,day,1.3792759,103.8815231,1.3861963,103.7718845,2061,12211.97485,291.7241605
67874,18.86451921,ios,12,0,8,4,1,day,1.462973413,103.8107904,1.397723807,103.9038646,1019,12636.61476,166.0561621
67876,15.77402116,android,7,5,20,4,0,late night,1.3450353,103.7220643,1.37658101,103.9560316,2108,26244.11554,50.66721171
67877,23.18820056,ios,22,0,8,4,1,night,1.322906855,103.8525927,1.43679456,103.8073668,960,13625.17252,356.9610644
67881,14.4684112,ios,9,3,18,4,1,morning peak,1.377576719,103.8623912,1.312452404,103.7681034,1677,12739.69016,200.6080285
67882,17.02488655,ios,3,4,12,4,1,late night,1.344260558,103.7301164,1.271076332,103.8099028,915,12037.06506,161.948502
67883,13.30856734,android,2,0,15,4,1,late night,1.3414093,103.7344519,1.2650898,103.8199071,1087,12738.24088,161.1345087
67884,10.88393632,ios,9,3,18,4,1,morning peak,1.300298469,103.8625705,1.29499708,103.8532886,3276,1188.354333,205.538387
67885,17.93441166,ios,5,0,15,4,1,late night,1.397219929,103.8948801,1.33513002,103.82021,942,10796.57314,195.8358942
67886,12.42995139,ios,23,1,16,4,1,night,1.379887712,103.7674556,1.344508558,103.6914524,1019,9319.775986,206.125105
67888,17.09936906,ios,6,4,19,4,1,late night,1.443804346,103.8116709,1.324767684,103.7657488,1366,14186.54558,185.3899108
67889,7.337567829,android,10,1,9,4,1,day,1.3328331,103.963804,1.3085993,103.9334375,1033,4319.334679,198.073782
67893,20.252208,ios,14,3,11,4,1,day,1.311650961,103.8392097,1.351118278,103.702978,1024,15767.24107,324.4461826
67894,23.94428862,ios,17,1,16,4,1,day,1.286567488,103.8454723,1.43492821,103.7829885,1118,17899.59476,356.7307588
67897,9.866357238,android,11,4,12,4,1,day,1.2852534,103.8613844,1.3077382,103.9297356,861,7999.129134,37.59534245
67898,19.46842105,ios,7,3,11,4,1,late night,1.423684674,103.8316018,1.321557216,103.8563421,838,11684.33166,176.5722781
67899,16.10947412,ios,13,4,19,4,1,day,1.296594274,103.8596578,1.431961536,103.8398015,1555,15213.13448,358.8338238
679,22.79400261,ios,23,4,12,4,1,night,1.376559336,103.773305,1.324909956,103.900004,772,15210.30234,148.2538114
6790,9.112286229,android,23,6,21,4,0,night,1.4515915,103.8193628,1.3903762,103.8515848,1327,7691.708947,174.5936647
67901,17.66992029,android,5,5,20,4,0,late night,1.4222807,103.8350256,1.3512895,103.9860021,1390,18546.66722,154.4414525
67902,17.89818455,android,3,5,13,4,0,late night,1.375459,103.9564817,1.4309786,103.8505075,1102,13299.87148,345.3169681
67903,17.86262352,android,3,1,16,4,1,late night,1.3464057,103.7314479,1.310553,103.8446456,994,13200.03562,139.6725739
67904,21.96737258,android,4,6,14,4,0,late night,1.3482909,103.8483415,1.323336,103.6465387,1313,22604.31349,247.7312173
67906,17.39676745,ios,13,5,20,4,0,day,1.299514551,103.8569654,1.443374418,103.8115545,1709,16774.09099,357.6977856
67911,18.10387281,android,1,4,12,4,1,late night,1.3556766,103.8721496,1.4098405,103.7723956,1079,12618.93078,343.7944725
67912,20.62501881,android,3,6,14,4,0,late night,1.4412908,103.8056005,1.3724535,103.9386164,1042,16649.98235,158.708539
67915,11.46370034,ios,2,3,11,4,1,late night,1.329327052,103.8982873,1.284260117,103.8169184,1379,10340.82262,207.4921311
67916,13.99031487,ios,22,0,15,4,1,night,1.388686815,103.868946,1.30821938,103.8418866,913,9439.665982,184.999105
67917,21.43463014,android,19,3,18,4,1,evening peak,1.3887599,103.7457701,1.340182,103.9811056,1557,26712.53087,128.4791098
67919,10.97330087,android,0,3,11,4,1,late night,1.3639095,103.7702587,1.329866,103.8468135,950,9314.099568,151.3153465
67920,11.64033607,android,12,5,13,4,0,day,1.3958014,103.8755888,1.4411886,103.8244451,986,7602.084896,351.7444617
67922,15.14242698,android,13,4,19,4,1,day,1.2979034,103.8583838,1.4343333,103.795205,1781,16717.1533,356.3933676
67923,18.34680598,android,2,6,14,4,0,late night,1.422326,103.8350371,1.3587387,103.9307158,1109,12771.62995,162.1910872
67925,16.53518192,android,7,3,18,4,1,late night,1.31188463,103.8760209,1.391838718,103.7450158,1332,17062.328,344.0469175
67926,16.57450512,ios,13,6,21,4,0,day,1.353413855,103.9873973,1.300666882,103.8001552,3011,21625.35009,225.8825538
67928,11.92623413,android,10,4,19,4,1,day,1.3405337,103.7481026,1.2962693,103.8560783,1797,12973.12516,145.6288964
67929,15.51721703,android,9,0,15,4,1,morning peak,1.32458,103.6650217,1.2837233,103.8083583,1150,16569.16617,133.2357499
67930,15.47861075,ios,9,2,10,4,1,morning peak,1.306054492,103.8383462,1.349311889,103.9648913,1088,14866.99327,31.67226649
67932,16.09202421,android,3,3,18,4,1,late night,1.252016,103.844779,1.3455727,103.7880884,1298,12163.03172,352.3140248
67933,19.47906008,android,15,1,16,4,1,day,1.3461786,103.9839798,1.3294657,103.8224504,1076,18052.26446,250.4101399
67934,11.02090125,android,23,1,16,4,1,night,1.3419392,103.708685,1.295668,103.7854012,1075,9960.037777,155.3996559
67935,23.29124669,android,20,0,8,4,1,evening peak,1.4351247,103.843068,1.3376842,103.9792066,1002,18612.28879,161.766316
67936,19.27797707,android,20,6,21,4,0,evening peak,1.3367392,103.9806516,1.4330873,103.8409702,1248,18864.65376,348.9092295
67944,16.43460839,ios,6,2,17,4,1,late night,1.348204442,103.739725,1.344426937,103.8463042,1031,11855.23883,96.06165882
67945,17.69557354,android,5,6,21,4,0,late night,1.3466941,103.7414998,1.3951612,103.8727986,1532,15558.77534,24.62257812
67947,11.43360974,android,0,2,10,4,1,late night,1.3460308,103.8536854,1.339733,103.9483905,1182,10551.09916,103.7451848
67948,16.4690209,android,10,3,18,4,1,day,1.3446341,103.9832946,1.3730012,103.8286456,1631,17478.32729,315.3574052
6795,19.01292475,ios,11,3,18,4,1,day,1.334813005,103.6967331,1.402726004,103.9061548,1971,24474.1544,25.96465467
67950,11.63092772,android,14,5,20,4,0,day,1.2616174,103.8237444,1.2762351,103.8316754,1993,1849.138756,8.946461394
67951,14.61393347,ios,10,0,15,4,1,day,1.434766157,103.7880069,1.401440086,103.8834503,1149,11238.10498,153.7420757
67952,20.03958016,ios,7,6,14,4,0,late night,1.443948483,103.8116845,1.306642711,103.864565,1179,16360.24881,174.2275056
67953,16.79016457,android,14,6,14,4,0,day,1.3017297,103.8646096,1.4232391,103.8452278,1084,13681.93633,358.6536533
67955,15.60730384,android,6,6,21,4,0,late night,1.3453104,103.7574729,1.3637177,103.8751227,1330,13237.60058,50.64499282
67957,20.69528946,android,7,6,14,4,0,late night,1.3104868,103.7719676,1.3420649,103.9819982,1476,23610.63849,52.41346715
67958,15.59226125,android,11,3,18,4,1,day,1.336349,103.933399,1.419529,103.8343949,1668,14376.02667,349.9216745
67959,17.64540538,ios,5,1,16,4,1,late night,1.318104105,103.8440553,1.338713852,103.7470566,979,11023.71008,314.191341
67961,18.94216456,android,6,5,13,4,0,late night,1.3293633,103.8510267,1.37195,103.74502,1039,12700.00061,334.4134792
67962,18.87464772,ios,11,5,13,4,0,day,1.285647606,103.8608755,1.328392466,103.6964931,1329,18881.74643,319.4048019
67963,14.72045685,android,11,4,19,4,1,day,1.323673,103.869578,1.3449253,103.7240988,1444,16343.90746,305.9498495
67964,18.48300818,android,9,6,21,4,0,morning peak,1.36756,103.7502132,1.3377204,103.9789559,1863,25643.50459,114.5676686
67965,15.7137808,ios,3,4,12,4,1,late night,1.319237809,103.888035,1.327405351,103.9773838,1007,9973.915747,67.06637393
67966,13.76204264,android,9,0,8,4,1,morning peak,1.3478396,103.9662856,1.3131438,103.8388556,1356,14681.70928,224.7436114
67967,10.12436662,android,9,2,10,4,1,morning peak,1.3378903,103.8867472,1.2841453,103.8369765,1364,8144.108564,194.7631055
67968,22.26613364,ios,20,5,13,4,0,evening peak,1.431451224,103.8028892,1.279387246,103.8283687,1175,17144.33137,177.2318988
6797,14.85772422,ios,1,2,17,4,1,late night,1.383007339,103.843621,1.292305489,103.798278,992,11275.02194,187.8567977
67970,18.5250821,android,5,1,9,4,1,late night,1.4159885,103.801258,1.284831,103.8008366,1230,14584.12382,180.0520772
67971,22.88035087,ios,22,3,18,4,1,night,1.283426192,103.8203226,1.445663353,103.7790822,1363,18613.34775,358.1765377
67972,22.22307735,ios,1,6,21,4,0,late night,1.33739701,103.9815151,1.345906606,103.7727711,1199,23224.19559,285.9632469
67973,14.01020038,ios,1,4,19,4,1,late night,1.445179544,103.8236585,1.304873954,103.8512517,1917,15899.94367,177.0299469
67976,20.6138663,ios,22,6,21,4,0,night,1.352655525,103.987127,1.275057415,103.7953337,1417,23000.63547,217.5376303
67978,14.53008274,android,11,6,14,4,0,day,1.3841616,104.0008508,1.3152601,103.9593456,1011,8943.516777,188.6883191
67979,9.703016892,android,9,3,11,4,1,morning peak,1.2988016,103.8438562,1.3438264,103.7693468,1239,9678.386899,339.8337699
67980,20.85388847,ios,11,2,17,4,1,day,1.336997467,103.9796984,1.329677221,103.8471574,798,14756.36186,260.4964526
67981,12.36873187,ios,0,3,11,4,1,late night,1.381066424,103.8442259,1.283183293,103.8364044,1255,10918.78101,181.3006485
67983,21.81362866,ios,12,0,8,4,1,day,1.338007178,103.7475354,1.4230904,103.7947187,813,10817.45589,4.660945417
67985,21.8418527,ios,16,2,17,4,1,day,1.334759537,103.9524903,1.341887393,103.7480462,1191,22740.76443,284.2762545
67986,15.66526848,android,13,4,12,4,1,day,1.2847974,103.8451264,1.4151052,103.8322485,1209,14560.11308,359.1196659
67987,14.36359107,android,8,6,14,4,0,morning peak,1.3399338,103.9813654,1.328639,103.8634772,1204,13165.05886,251.0672867
67989,13.57914884,ios,8,2,10,4,1,morning peak,1.336998,103.8373258,1.32872595,103.9267054,914,9978.349805,108.9367037
67990,14.3322686,android,0,2,17,4,1,late night,1.3196364,103.9144159,1.3343293,103.8119277,1110,11509.65746,303.5317713
67991,18.26281221,ios,12,2,17,4,1,day,1.302379838,103.8988161,1.376958364,103.9412415,1066,9540.035666,6.243468858
67993,14.25799495,android,7,2,17,4,1,late night,1.3381675,103.9176289,1.35302793,103.7883265,1246,14468.47618,300.812253
67994,11.737048,android,0,2,17,4,1,late night,1.4354631,103.7723115,1.3369568,103.8090765,1150,11691.00571,175.0426367
67995,12.91335868,ios,11,3,18,4,1,day,1.318372971,103.8439639,1.432169237,103.7720388,1784,14967.93953,355.0171643
67996,15.5068598,android,11,6,14,4,0,day,1.4457445,103.811965,1.335613,103.8207913,1154,12285.30592,178.9278813
67997,25.04037609,ios,15,1,9,4,1,day,1.425377656,103.7709681,1.329661959,103.9264681,1037,20299.62723,158.2534092
67998,18.22141661,ios,1,1,16,4,1,late night,1.344713885,103.8400998,1.438853119,103.8201457,1002,10700.23764,358.4008391
67999,14.78385743,android,7,1,16,4,1,late night,1.3194106,103.8534271,1.3453065,103.737125,1168,13245.48762,316.5166856
68,12.26904523,ios,23,2,10,4,1,night,1.345082198,103.7250466,1.316924425,103.7812045,1075,6983.957543,153.0847924
680,19.25395153,android,17,3,11,4,1,day,1.2780254,103.8407475,1.3276557,103.6964182,981,16967.10094,326.3435112
68000,10.50131791,android,0,2,10,4,1,late night,1.3691172,103.8450655,1.3088949,103.8472373,891,6700.764929,179.4646959
68001,10.99589843,ios,10,2,10,4,1,day,1.335211064,103.9313431,1.311474495,103.8592575,1184,8436.892592,218.6584765
68003,23.86944868,ios,16,1,9,4,1,day,1.31709982,103.8258307,1.350708559,103.9856934,936,18159.79411,43.75425712
68005,22.32098078,android,15,0,8,4,1,day,1.2725475,103.8030457,1.4292014,103.8007159,1070,17421.04416,359.8792544
68006,21.88976908,android,0,6,14,4,0,late night,1.4324539,103.8037339,1.365605,103.9531961,1002,18201.49404,154.8248774
68007,16.44866442,ios,22,0,8,4,1,night,1.305816132,103.9112858,1.352527802,103.9639228,1086,7824.159991,13.63003511
68008,16.06737634,ios,9,2,10,4,1,morning peak,1.338222277,103.804619,1.359163969,103.9614815,1408,17592.27354,54.4502131
68009,18.22348863,ios,9,4,12,4,1,morning peak,1.306839345,103.8645547,1.338573005,103.9805216,981,13365.69655,38.71506878
68011,21.68727407,android,6,4,19,4,1,late night,1.3762107,103.7356114,1.2951197,103.8591914,1297,16432.5886,156.9792045
68012,15.56407537,android,8,5,20,4,0,morning peak,1.3335284,103.8696419,1.4081305,103.7486482,1612,15802.42592,345.518493
68014,6.929982479,android,10,3,11,4,1,day,1.2852459,103.8488621,1.30056,103.90663,1268,6643.794919,44.39736406
68015,16.17299194,android,9,0,15,4,1,morning peak,1.282421,103.8500872,1.3237608,103.9710806,960,14214.17855,34.43898262
68016,22.32907791,ios,12,3,11,4,1,day,1.345432468,103.7025171,1.326795732,103.8301687,907,14340.86906,118.5301832
68017,14.84270838,ios,11,2,17,4,1,day,1.331356147,103.8464539,1.323569664,103.7643517,843,9167.876474,250.8082034
68018,13.78407851,android,22,2,17,4,1,night,1.2907841,103.8262074,1.3375209,103.7404542,1197,10857.35843,337.388177
68019,22.54982928,android,18,3,18,4,1,day,1.3721568,103.7441197,1.3483618,103.9462858,1384,22628.728,113.6390511
68020,14.37211658,ios,1,0,15,4,1,late night,1.345630259,103.7577099,1.305256243,103.8314888,1129,9349.950008,154.0031369
68021,13.09011313,ios,10,2,17,4,1,day,1.331640867,103.8460098,1.323851108,103.7725052,1125,8216.922733,248.2872143
68022,21.32748039,ios,3,6,14,4,0,late night,1.322679706,103.6748046,1.293470427,103.8553238,1342,20328.72674,116.8578678
68023,24.35376039,ios,20,0,15,4,1,evening peak,1.448399056,103.7916886,1.339662129,103.9738013,1340,23579.9118,158.3953067
68024,15.0645269,ios,8,3,11,4,1,morning peak,1.309786567,103.8786134,1.393557278,103.8311086,1093,10707.66195,354.2988453
68026,22.06966912,android,17,5,20,4,0,day,1.3384181,103.9810343,1.34012,103.7087718,1696,30266.53018,279.1448809
68029,14.28929705,android,5,0,15,4,1,late night,1.315859,103.8590306,1.3650095,103.9658396,1212,13070.8161,23.43382114
68030,22.16268766,ios,6,0,15,4,1,late night,1.370501818,103.9709038,1.293205357,103.7853453,1443,22346.60989,214.8501701
68031,17.12702367,ios,10,2,17,4,1,day,1.408768956,103.8291321,1.301482581,103.8429635,980,12028.37629,178.0312433
68033,20.59761119,ios,13,1,16,4,1,day,1.330236143,103.861923,1.431766273,103.7687681,910,15319.56322,352.7927791
68034,18.67697422,ios,6,1,16,4,1,late night,1.391311364,103.8573536,1.293485869,103.7924437,930,13053.36459,190.3636428
68035,15.84965453,android,6,4,12,4,1,late night,1.3844214,103.7466067,1.3306607,103.8616852,1155,14120.37224,152.3779976
68036,14.45892694,android,4,0,15,4,1,late night,1.3367028,103.7420601,1.2805153,103.8267506,917,11299.16347,156.3020067
68037,22.91824754,android,1,6,21,4,0,late night,1.3360134,103.7251944,1.3464229,103.9836942,1625,28759.2935,72.80666769
68038,16.72724754,android,9,4,19,4,1,morning peak,1.3007367,103.8512319,1.4323173,103.8034004,1406,15567.29152,357.1235309
68039,12.64139714,android,7,3,18,4,1,late night,1.3273916,103.7251527,1.3111,103.8275183,1479,11522.80884,119.7314359
68040,17.41174877,ios,1,1,16,4,1,late night,1.297309538,103.8556233,1.352751471,103.9644509,903,13578.0418,22.52749328
68043,14.7186594,ios,7,5,20,4,0,late night,1.434613115,103.7512673,1.29111665,103.8442228,2038,19009.80462,169.7588738
68044,20.17847152,ios,7,4,12,4,1,late night,1.441259188,103.8055809,1.320836702,103.8554861,1092,14494.05978,174.1204254
68045,14.22752367,android,8,4,19,4,1,morning peak,1.31232,103.8550083,1.4451385,103.8238522,1454,15169.40658,358.312118
68046,22.75141962,ios,5,6,21,4,0,late night,1.443948619,103.8123017,1.345410856,103.9834066,1282,21950.56607,158.2006178
68049,10.43978947,android,0,1,9,4,1,late night,1.312979,103.8793009,1.3113168,103.8036761,1094,8408.920536,267.1852631
68050,15.73338922,android,12,1,9,4,1,day,1.33054,103.8602322,1.4326745,103.8029353,1139,13020.95982,355.5874875
68051,17.2432013,android,2,1,16,4,1,late night,1.4287215,103.8004677,1.3394579,103.8527534,970,11502.19431,172.3179408
68052,13.79963395,android,8,1,9,4,1,morning peak,1.2997418,103.7925842,1.3905021,103.7744384,1205,10291.70204,357.9446812
68053,18.29765444,ios,14,4,12,4,1,day,1.352847507,103.9867926,1.32738681,103.8378842,1203,16793.68613,237.4150837
68054,22.33863265,android,14,5,13,4,0,day,1.3448716,103.9833476,1.2886969,103.7933712,1166,22023.21206,225.7187414
68055,20.19506894,ios,7,3,18,4,1,late night,1.40811057,103.7479801,1.362734876,103.9710363,1603,25303.61954,131.4179447
68056,16.75667991,android,4,1,16,4,1,late night,1.3952469,103.8693929,1.3193531,103.8102314,945,10699.00204,191.0410955
68059,14.60408719,ios,8,3,18,4,1,morning peak,1.386653254,103.77125,1.43413294,103.8440722,1519,9664.484044,11.71151674
