day of week,is_Weekday,hour,time_group,origin_lat,origin_lng,dest_lat,dest_lng,euclid_dist,duration
2,1,0,late night,1.3763714,103.9322427,1.3276457,103.92684240000001,5451.206778,1272
2,1,0,late night,1.3756334,103.9579053,1.3091685,103.9364866,7764.632576000001,1129
2,1,1,late night,1.3714597,103.9472274,1.3209256,103.9053123,7299.67472,1069
1,1,9,morning peak,1.3780529330000002,103.94146540000001,1.309708382,103.9377109,7611.019568000001,976
0,1,0,late night,1.3639667,103.9638641,1.3146712999999999,103.9062165,8432.847953,1374
4,1,8,morning peak,1.3678682,103.9651059,1.3238698999999998,103.91949790000001,7045.576284000001,1101
0,1,9,morning peak,1.3692053,103.95698270000001,1.3360172,103.9005488,7278.351698,922
4,1,0,late night,1.367772503,103.9467356,1.306050846,103.9265704,7219.948009000001,923
0,1,1,late night,1.3687059,103.9578006,1.3178046,103.90513680000001,8143.002615,976
6,0,23,night,1.3679544,103.9594085,1.3092077,103.92719220000001,7449.643727,1063
5,0,14,day,1.3759501,103.9562036,1.3383483999999999,103.8969555,7801.301595999999,1322
6,0,5,late night,1.3796413,103.9342175,1.3083478000000002,103.908535,8425.89856,928
3,1,23,night,1.3724167,103.9638181,1.307755,103.9300589,8110.521339,976
4,1,0,late night,1.3732699119999998,103.94030740000001,1.3079192720000001,103.9307891,7343.289289,1097
6,0,22,night,1.3603551,103.96130059999999,1.3137761000000001,103.9066177,7986.083199,1367
2,1,0,late night,1.369481,103.9431613,1.3263156999999999,103.90664079999999,6286.450165,1390
2,1,12,day,1.3581183980000002,103.9625934,1.324364104,103.9316927,5087.92104,1215
4,1,13,day,1.369257,103.95330820000001,1.3291046,103.926562,5364.13572,2040
0,1,3,late night,1.3697374169999998,103.9620599,1.31781432,103.9051647,8563.666769,1143
6,0,23,night,1.3967305,103.9119787,1.3213687,103.94403829999999,9106.206345999999,1551
5,0,7,late night,1.4029945,103.9061146,1.3197723,103.94378859999999,10157.43802,1354
1,1,9,morning peak,1.405811616,103.8974479,1.3295463,103.9260927,9058.431363,1229
6,0,11,day,1.4042525,103.9041968,1.3109186000000002,103.9417872,11187.92361,964
6,0,11,day,1.403279873,103.9031747,1.32961989,103.92633000000001,8585.556271,999
3,1,10,day,1.4026527,103.9121537,1.3293567,103.9510696,9227.095462000001,1482
3,1,16,day,1.3920472080000001,103.914633,1.329687727,103.92299670000001,6996.110232999999,1337
4,1,2,late night,1.3978945,103.9128446,1.316473,103.90539629999999,9091.439393999999,1258
2,1,9,morning peak,1.3946162880000001,103.91607640000001,1.31489024,103.939995,9255.281117,1360
2,1,9,morning peak,1.3962625419999999,103.9046165,1.312246247,103.9322214,9833.266868,925
5,0,6,late night,1.4053721000000001,103.89739159999999,1.3284069,103.9501029,10371.89517,1033
4,1,6,late night,1.403551667,103.89643670000001,1.329698333,103.92684,8880.397207,1921
1,1,22,night,1.4003193,103.8966741,1.3243583,103.90567349999999,8505.51569,1047
0,1,7,late night,1.399294,103.89955929999999,1.3204356000000002,103.93948449999999,9827.877169,978
1,1,6,late night,1.3966258999999999,103.904252,1.325357,103.9444958,9100.274373,962
0,1,23,night,1.3991163,103.9047588,1.3400428999999998,103.8978282,6613.689121,1072
4,1,16,day,1.4029726999999999,103.90616,1.3177047,103.9051437,9482.042062999999,1325
4,1,7,late night,1.394931194,103.91751009999999,1.3074790920000001,103.93471629999999,9910.556162,1924
2,1,1,late night,1.3927557,103.9085618,1.339513,103.89767009999998,6042.855315,1079
4,1,10,day,1.4009021000000002,103.915079,1.3092778999999999,103.93514350000001,10429.43978,1326
5,0,6,late night,1.3965693000000001,103.90466190000001,1.3212435,103.9137515,8436.574228,976
0,1,1,late night,1.3966115,103.91517950000001,1.338487,103.9180047,6470.775404,1114
1,1,22,night,1.3990996999999998,103.8999527,1.311561,103.94449859999999,10921.0462,946
6,0,14,day,1.341690317,103.74871759999999,1.329357438,103.9048714,17412.87105,920
3,1,5,late night,1.338881,103.7538373,1.32229,103.8863171,14842.209030000002,989
1,1,12,day,1.3279173999999998,103.86942049999999,1.3143132,103.93382199999999,7317.287509000001,934
5,0,22,night,1.3163285,103.89380759999999,1.3126379,103.9249994,3491.6568829999997,1464
5,0,3,late night,1.3104692,103.88189059999999,1.3331217,103.92134,5057.3071,988
6,0,17,day,1.3253963,103.9043862,1.3219075,103.9547874,5616.2763939999995,2822
2,1,0,late night,1.3094632,103.88632120000001,1.3353276,103.9362125,6247.515671,1040
2,1,9,morning peak,1.315950478,103.8448947,1.304403274,103.9203842,8489.517778,1144
2,1,10,day,1.318968219,103.8483031,1.337572602,103.93302440000001,9642.565813,1145
1,1,10,day,1.3173508999999999,103.84149029999999,1.326201,103.9058069,7217.183099,1072
3,1,11,day,1.325838096,103.84937070000001,1.322031448,103.92106820000001,7981.5101939999995,1410
2,1,9,morning peak,1.3186186000000002,103.8459298,1.3305662,103.92980379999999,9418.042105,1216
3,1,6,late night,1.3188125,103.8458115,1.3191684,103.9223699,8510.742057,1255
3,1,9,morning peak,1.3184361,103.8441508,1.3120823,103.9239495,8898.962899,1589
4,1,10,day,1.3210993,103.8420107,1.3353667,103.9393444,10935.79203,1409
0,1,10,day,1.3193296,103.8503143,1.3353607,103.93356170000001,9424.32407,1134
3,1,5,late night,1.3265639,103.8457758,1.3351131999999999,103.93852530000001,10354.2241,1066
3,1,8,morning peak,1.322425934,103.84159050000001,1.320738232,103.91274770000001,7912.434471,1133
2,1,9,morning peak,1.3265126,103.84512790000001,1.3270127,103.9268373,9083.405118,1373
0,1,15,day,1.3259749,103.86038990000002,1.3351959,103.90911949999999,5513.205877,1389
0,1,9,morning peak,1.3191517,103.8525333,1.3293883,103.925155,8152.857540000001,1018
2,1,9,morning peak,1.3268249,103.8269349,1.316473183,103.9455729,13238.566859999999,1250
6,0,3,late night,1.3117413,103.8418252,1.3090153,103.9258849,9349.482716,957
3,1,5,late night,1.3189496,103.84275009999999,1.3118959,103.94803979999999,11730.84518,1168
5,0,0,late night,1.323416091,103.85223719999999,1.307997537,103.9333965,9183.578229,949
2,1,7,late night,1.3234134309999999,103.82640119999999,1.332564019,103.91980500000001,10432.97162,779
2,1,10,day,1.3186083,103.8448152,1.3354545,103.93232320000001,9906.549013,1165
2,1,1,late night,1.313415277,103.83917109999999,1.314490384,103.9403644,11249.86056,1231
4,1,7,late night,1.3110966,103.84440620000001,1.3119355,103.949713,11706.885970000001,1120
0,1,2,late night,1.314177183,103.8383815,1.321375435,103.91959709999999,9063.786273,1156
1,1,8,morning peak,1.3150875,103.8409029,1.3379446000000002,103.91792170000001,8931.080331000001,1319
6,0,9,morning peak,1.3264433999999998,103.84548649999999,1.3265528,103.95088100000001,11716.19935,1049
0,1,10,day,1.313967333,103.84516509999999,1.321210707,103.9181635,8154.7790939999995,1237
5,0,10,day,1.3110941999999999,103.84443950000001,1.3185642,103.9294447,9486.094081000001,1175
1,1,8,morning peak,1.3323155420000001,103.81751750000001,1.3350967679999999,103.93801440000001,13398.58785,843
2,1,8,morning peak,1.3191601,103.84838149999999,1.3105569,103.9393431,10156.95573,1110
2,1,8,morning peak,1.3113061540000002,103.84450720000001,1.33551382,103.93116579999999,10002.42592,929
1,1,9,morning peak,1.3214901000000001,103.82570770000001,1.3354928999999998,103.92807990000001,11486.23271,981
4,1,9,morning peak,1.319249881,103.8496561,1.335576649,103.930745,9195.249622,923
1,1,9,morning peak,1.3116248,103.8445546,1.3272027,103.9268075,9306.306843,1052
2,1,11,day,1.3240499,103.84171590000001,1.3276671,103.9376672,10674.021990000001,1253
4,1,11,day,1.3189129,103.85182420000001,1.3121979,103.94082970000001,9922.48508,1265
3,1,7,late night,1.3186131509999999,103.8449552,1.331765422,103.9212535,8606.876001,1066
1,1,13,day,1.3240056,103.84584090000001,1.3321254999999999,103.9118948,7398.187729,1089
2,1,6,late night,1.4444135,103.83538809999999,1.3385354,103.8969813,13619.29341,1271
5,0,13,day,1.4271897,103.83528879999999,1.3378478999999999,103.896227,12024.10493,1067
4,1,13,day,1.430159481,103.8278808,1.32625452,103.9442996,17348.45394,1724
5,0,5,late night,1.4218966999999998,103.8251658,1.3379971000000002,103.91801240000001,13912.53973,1357
3,1,13,day,1.4305644730000002,103.835438,1.329675766,103.9263186,15096.738940000001,1574
5,0,10,day,1.4310852859999998,103.84506329999999,1.33280735,103.9340952,14743.55415,1530
5,0,5,late night,1.42759026,103.8549727,1.308712878,103.908426,14492.694269999998,1293
0,1,20,evening peak,1.4226760790000001,103.83510150000001,1.33068885,103.921475,14028.962119999998,999
4,1,10,day,1.4301324,103.82725140000001,1.3295406,103.9259645,15669.149969999999,1280
4,1,1,late night,1.4239271,103.8393439,1.3393568,103.91810100000001,12848.2883,1459
4,1,8,morning peak,1.416593082,103.8399212,1.317461207,103.91590190000001,13886.866380000001,1324
4,1,12,day,1.4250138,103.8530592,1.3294116000000002,103.9129418,12542.686259999999,1229
6,0,1,late night,1.4134613,103.8406,1.3216171,103.9052573,12488.30487,1135
3,1,14,day,1.425425,103.8259248,1.3196228,103.9073367,14842.8353,1361
4,1,10,day,1.435348386,103.8464872,1.337790038,103.89649,12189.138640000001,1275
6,0,6,late night,1.4236022869999998,103.8494908,1.3091603090000001,103.93683320000001,16006.39625,1383
4,1,4,late night,1.4309604999999999,103.8488526,1.3380542,103.9103897,12390.22056,1340
1,1,10,day,1.4295598999999999,103.8523223,1.3316569,103.9026298,12238.70392,1366
5,0,20,evening peak,1.4123295869999999,103.83705259999999,1.335632983,103.9332163,13674.945440000001,927
4,1,15,day,1.4132353000000002,103.83137190000001,1.3338618999999998,103.92252009999999,13437.27819,2227
0,1,21,night,1.4130111,103.83922829999999,1.3333367,103.920765,12674.47773,997
6,0,6,late night,1.412331351,103.8369824,1.308867037,103.90841230000001,13978.85522,1366
4,1,9,morning peak,1.4363253,103.82808059999999,1.3320171,103.9457105,17478.80837,1757
1,1,10,day,1.396867081,103.81859659999999,1.329467766,103.92577800000001,14075.722580000001,1267
6,0,7,late night,1.414852195,103.8321689,1.32652745,103.9449348,15924.627569999999,1231
6,0,5,late night,1.4328836809999999,103.8405699,1.332222733,103.9187868,14173.293940000001,1387
6,0,6,late night,1.431644595,103.8393561,1.31474946,103.9581458,18529.01357,1413
3,1,18,day,1.4164568469999999,103.8241603,1.322889345,103.95403459999999,17795.55572,1541
6,0,23,night,1.42364279,103.8493688,1.335411167,103.93352519999999,13556.212590000001,1736
2,1,2,late night,1.4256799999999998,103.83525999999999,1.3352017,103.8991117,12312.54515,1241
5,0,7,late night,1.421292,103.8492881,1.3272328000000002,103.94018670000001,14542.721140000001,1670
1,1,4,late night,1.4104571209999999,103.82991,1.314619333,103.9062329,13621.61648,1039
1,1,2,late night,1.426482333,103.82646770000001,1.337661492,103.8965963,12582.38193,1249
3,1,8,morning peak,1.4254740209999999,103.8351677,1.321200015,103.9188316,14863.852809999998,1940
3,1,14,day,1.426610868,103.8352395,1.323794083,103.9056042,13852.421030000001,1922
6,0,6,late night,1.4314476,103.85028199999999,1.3262475,103.9436746,15640.263469999998,1405
1,1,14,day,1.4250170930000001,103.8351797,1.328715548,103.9505041,16703.6971,1435
2,1,14,day,1.427475775,103.8547627,1.328452924,103.950263,15295.08164,1150
4,1,10,day,1.4301258,103.827352,1.3327083,103.9469973,17153.180330000003,1742
5,0,18,day,1.432661172,103.8266935,1.33548074,103.9334875,16053.07672,1693
2,1,12,day,1.3878181,103.9991435,1.335407,103.9283609,9791.640197,952
0,1,9,morning peak,1.346641524,103.98416209999999,1.3394908909999999,103.918062,7390.868158,1273
1,1,13,day,1.3745289059999999,104.0041368,1.3374302390000001,103.9199665,10225.69467,1166
6,0,7,late night,1.386200899,103.978999,1.330686463,103.930494,8196.253065,1225
1,1,8,morning peak,1.379933645,104.0021954,1.330752836,103.9161895,11014.26922,1115
0,1,17,day,1.337076,103.97945240000001,1.3330544,103.9340767,5063.9611509999995,1044
0,1,8,morning peak,1.312614982,103.9982282,1.328813813,103.9121464,9737.363379999999,936
4,1,14,day,1.3509444,103.9863412,1.3351826,103.93457420000001,6015.619208,1052
4,1,16,day,1.330793277,103.9063007,1.4394247530000002,103.7919974,17531.59996,1216
3,1,9,morning peak,1.3344962,103.9055353,1.4378295,103.803425,16151.29942,2787
4,1,9,morning peak,1.309386047,103.9370902,1.440675009,103.8106263,20266.99418,1742
2,1,7,late night,1.3871881000000001,103.8739432,1.3381783,103.8959629,5974.131447,1033
4,1,19,evening peak,1.3870266000000002,103.87383170000001,1.387779,103.8758771,242.2752024,1223
1,1,0,late night,1.3107691000000001,103.80387590000001,1.2759521,103.84672490000001,6138.246819,1206
0,1,0,late night,1.3129207,103.8233846,1.2841017,103.8494794,4322.499717000001,1100
5,0,4,late night,1.308190143,103.80985340000001,1.279580444,103.8593644,6357.206484,891
0,1,0,late night,1.308809235,103.8029895,1.274964078,103.84960509999999,6404.483886,1088
2,1,1,late night,1.3132293,103.82899870000001,1.2736214,103.8446522,4735.511052000001,1040
1,1,8,morning peak,1.3215348,103.8210766,1.3653296,103.9308754,13141.30868,1047
6,0,6,late night,1.3145753,103.8263589,1.3567802,103.9295917,12398.34582,1181
1,1,1,late night,1.320354566,103.82565670000001,1.353069945,103.9275482,11896.57763,872
3,1,5,late night,1.316699386,103.81906579999999,1.349925025,103.9258823,12435.71552,1209
1,1,11,day,1.321893646,103.81969509999999,1.357468598,103.92988199999999,12871.78722,1351
4,1,2,late night,1.3179913,103.825709,1.4042076000000001,103.7874396,10488.32301,2922
3,1,10,day,1.312024722,103.8252717,1.407848086,103.78170109999999,11704.25984,2066
1,1,12,day,1.2989274,103.8299756,1.4215156,103.77147629999999,15102.9177,1091
1,1,3,late night,1.3201040000000002,103.8253431,1.4183534,103.8242851,10925.46787,1100
2,1,2,late night,1.3055417,103.82175,1.4108483,103.7783,12666.62076,1156
4,1,3,late night,1.320114,103.82558490000001,1.2534219,103.8192153,7449.551842,1630
5,0,7,late night,1.3076809999999999,103.81075229999999,1.2472273999999999,103.8450623,7728.830258,1511
6,0,5,late night,1.3099044,103.803394,1.2463646000000002,103.84475520000001,8429.722292,1556
5,0,6,late night,1.32135557,103.81286920000001,1.248176368,103.82648509999999,8276.738199,1284
5,0,7,late night,1.3202573999999998,103.82567420000001,1.2473299999999998,103.83727370000001,8211.040652,1564
6,0,4,late night,1.347900198,103.73836259999999,1.3608798930000001,103.8858085,16454.07042,1205
5,0,13,day,1.3361631,103.7601877,1.3790772,103.8783317,13973.353180000002,1412
3,1,12,day,1.3358104,103.76024090000001,1.3583518,103.8829628,13870.62815,1053
6,0,12,day,1.356390606,103.7532743,1.369590127,103.87747159999999,13884.001890000001,1605
4,1,7,late night,1.356144521,103.7679282,1.3644573919999998,103.8743701,11868.51567,1772
6,0,14,day,1.34168554,103.74926190000001,1.3747954930000001,103.8833506,15353.73951,1412
1,1,18,day,1.341659,103.74923270000001,1.3710213,103.8815739,15069.486859999999,1236
6,0,13,day,1.3451770180000002,103.74041329999999,1.358193931,103.8828923,15904.52816,908
6,0,4,late night,1.3774261,103.75638149999999,1.34964,103.88960340000001,15128.26976,1429
6,0,1,late night,1.3496806000000001,103.7412551,1.3723604999999999,103.88610059999999,16297.838630000002,1450
1,1,9,morning peak,1.300935564,103.81790759999998,1.356655739,103.7833596,7289.5598549999995,1018
4,1,9,morning peak,1.3081099109999998,103.8189313,1.3492801330000002,103.791577,5495.821933,1043
3,1,11,day,1.3032226999999998,103.8234618,1.346956,103.77644609999999,7138.935439,1342
1,1,9,morning peak,1.3064233,103.814425,1.3526216999999998,103.7888733,5870.028533,1074
4,1,8,morning peak,1.292797164,103.8313738,1.385489416,103.7726371,12201.062259999999,1346
3,1,8,morning peak,1.2954602,103.82972420000002,1.3889351,103.75843309999999,13070.57848,1250
6,0,5,late night,1.317814723,103.8257515,1.4431733999999998,103.82088320000001,13949.75,1564
1,1,10,day,1.321058,103.82089870000001,1.3184584,103.8518109,3448.5043140000002,1154
0,1,1,late night,1.3128567,103.8171095,1.3100851999999998,103.87150550000001,6054.822626,980
6,0,7,late night,1.3065016999999999,103.81735959999999,1.2941773,103.86253470000001,5205.573020000001,1231
5,0,3,late night,1.3066826999999999,103.8181007,1.3060368,103.8720718,6000.182528,1154
0,1,1,late night,1.3078783999999999,103.8103601,1.3206788999999999,103.67917220000001,14652.88579,1105
3,1,2,late night,1.30795441,103.8102663,1.322654785,103.6857247,13940.91195,921
2,1,8,morning peak,1.310379503,103.8046105,1.401411669,103.8803925,13169.23566,1240
5,0,0,late night,1.315643376,103.8057732,1.414828116,103.89690959999999,14975.747659999999,1269
5,0,2,late night,1.3200675,103.8252123,1.3278483,103.83860229999999,1721.6811149999999,1416
3,1,6,late night,1.3105231000000002,103.8043863,1.3263732,103.8310287,3446.446075,1450
1,1,10,day,1.3057318000000002,103.821483,1.3319116000000002,103.81579509999999,2978.9388480000002,1093
1,1,8,morning peak,1.2990576,103.8242076,1.3409977,103.77816690000002,6924.143897,1092
4,1,10,day,1.295305,103.8179783,1.347605,103.77115500000001,7804.699938,1301
4,1,2,late night,1.296738086,103.8166484,1.320548016,103.81184559999998,2700.840155,1269
4,1,16,day,1.309262289,103.8263237,1.317487061,103.7876377,4396.723053,2029
1,1,11,day,1.308826737,103.80884990000001,1.298780331,103.90160920000001,10372.02974,1147
0,1,10,day,1.3172681,103.8258495,1.2967451,103.8965243,8181.349184999999,1574
1,1,10,day,1.3424221019999998,103.778346,1.4323057940000001,103.77527490000001,10000.43938,1141
3,1,10,day,1.342498517,103.7808074,1.437342845,103.7937998,10644.64121,1217
4,1,12,day,1.3838798,103.7590858,1.4346974,103.7879946,6500.522008,879
1,1,10,day,1.3434019640000001,103.7767082,1.4350270680000001,103.7829355,10211.7364,1340
2,1,0,late night,1.3789725,103.7695433,1.4498996000000002,103.79105440000001,8241.261282,907
1,1,4,late night,1.312811983,103.7615287,1.4239162859999999,103.7928737,12836.20664,843
4,1,8,morning peak,1.3133887,103.7720874,1.4346947,103.7723998,13488.656480000001,1265
1,1,17,day,1.331789872,103.7592811,1.433247745,103.8042433,12339.19157,834
2,1,13,day,1.3292756000000001,103.7578846,1.4305773000000002,103.8019032,12281.14986,964
5,0,11,day,1.316089598,103.76505859999999,1.430569547,103.8019117,13372.559809999999,1537
5,0,3,late night,1.3083125,103.7659285,1.4268055,103.78596440000001,13362.7434,985
2,1,22,night,1.3293023000000002,103.7639436,1.4501287,103.79144609999999,13778.73461,1160
5,0,5,late night,1.305562286,103.762908,1.444553406,103.78945240000002,15734.26917,1317
2,1,0,late night,1.311946613,103.7679469,1.434258778,103.78207979999999,13690.93079,1343
2,1,1,late night,1.32623871,103.7640808,1.4237933809999999,103.7960921,11416.33838,875
1,1,11,day,1.3061915990000001,103.7631751,1.4258016690000002,103.7886223,13597.53615,1428
3,1,17,day,1.29677243,103.7695767,1.434435666,103.7937248,15541.04483,1136
0,1,12,day,1.3193373,103.76306600000001,1.430331,103.80167709999999,13066.96988,895
4,1,15,day,1.3048408,103.7710519,1.4247674,103.77551240000001,13344.4448,1383
3,1,6,late night,1.331008,103.7589713,1.4332441999999999,103.8042318,12431.75248,1166
3,1,9,morning peak,1.334216544,103.7592307,1.4323763580000002,103.778871,11131.08675,955
5,0,9,morning peak,1.330340538,103.7585109,1.4318344840000001,103.78766949999999,11741.86227,1006
3,1,7,late night,1.3091540000000002,103.7604906,1.4415457,103.8111332,15760.976369999998,1413
4,1,13,day,1.2985041000000002,103.76971640000001,1.4275726,103.7977109,14685.27866,1209
6,0,2,late night,1.3076341999999999,103.76498670000001,1.4387686000000002,103.80907540000001,15383.0966,1090
1,1,5,late night,1.315930074,103.7645948,1.4433895330000002,103.787693,14403.554719999998,1357
5,0,11,day,1.2999263,103.7665139,1.4275613999999999,103.7993527,14654.33305,1311
0,1,22,night,1.3077675,103.76517790000001,1.4445218,103.77668919999999,15260.13023,1265
2,1,3,late night,1.3208836000000002,103.77072079999999,1.4513293,103.784318,14583.44089,1238
0,1,9,morning peak,1.312451973,103.76608320000001,1.423764135,103.77405429999999,12409.02533,1309
5,0,5,late night,1.3232518659999999,103.77193759999999,1.436168331,103.8068202,13140.87768,1185
5,0,7,late night,1.305720457,103.7639245,1.429891689,103.7734531,13847.78093,1174
0,1,2,late night,1.32642839,103.7555695,1.4263288490000001,103.7982455,12079.00835,1077
3,1,10,day,1.304397145,103.77028229999999,1.430824181,103.78732629999999,14185.146219999999,2329
6,0,15,day,1.308261947,103.7655197,1.425586036,103.79767009999999,13526.53138,864
4,1,3,late night,1.307785,103.7651262,1.4232926000000001,103.79559809999999,13283.0309,1122
0,1,5,late night,1.3061607,103.7678373,1.4336035,103.78803609999999,14347.77634,999
1,1,6,late night,1.3100674540000001,103.7594845,1.4341977609999998,103.78818790000001,14166.662830000001,1187
1,1,11,day,1.31299264,103.76360079999999,1.424945661,103.7970853,12993.18882,1394
6,0,23,night,1.3185023999999999,103.76334870000001,1.4444551,103.78924549999999,14298.101069999999,1648
3,1,11,day,1.328329765,103.7573554,1.430724186,103.802051,12422.59905,1476
2,1,16,day,1.309146178,103.77168890000002,1.4330344419999999,103.8041055,14239.262490000001,992
2,1,8,morning peak,1.3077108,103.7664595,1.4419944,103.8051566,15538.944169999999,1347
5,0,4,late night,1.310062624,103.7594167,1.429359471,103.78699759999999,13614.91442,1152
0,1,8,morning peak,1.318653,103.763217,1.4262178,103.787028,12250.04006,918
2,1,8,morning peak,1.3055557,103.7639723,1.4321021999999999,103.77231390000001,14101.8488,1039
0,1,12,day,1.297958985,103.769694,1.4303986380000002,103.80175679999999,15151.7941,1174
0,1,12,day,1.310192182,103.75595030000001,1.423059546,103.7950155,13280.355140000001,1269
2,1,6,late night,1.3063213390000001,103.7635187,1.4387052969999998,103.80896640000002,15563.249280000002,1235
4,1,23,night,1.321606463,103.7709744,1.431984956,103.7876567,12412.8353,906
1,1,11,day,1.327754484,103.7518187,1.4316875669999998,103.78761329999999,12222.641520000001,1163
1,1,15,day,1.375871206,103.9319323,1.4417007730000002,103.7754408,18873.134980000003,1164
3,1,20,evening peak,1.3691026000000002,103.9569838,1.4397458,103.77072109999999,22145.21986,1468
5,0,7,late night,1.3735285,103.97527690000001,1.4422454,103.8113922,19755.17694,1559
5,0,0,late night,1.3612507809999999,103.96339990000001,1.432254017,103.77235019999999,22657.516059999998,1258
0,1,6,late night,1.3619368,103.9629277,1.4305795000000001,103.80190520000001,19459.00665,1196
5,0,4,late night,1.3752469999999999,103.9547332,1.425028,103.77639509999999,20582.669019999998,1298
4,1,14,day,1.3721601769999998,103.946979,1.441519368,103.7954161,18529.27579,1658
4,1,8,morning peak,1.3752806,103.9486916,1.4320064,103.8032011,17359.44727,1257
1,1,14,day,1.361442691,103.9625001,1.436901816,103.77144200000001,22835.74382,1271
5,0,4,late night,1.378803156,103.9336344,1.427974831,103.7866654,17227.96462,939
0,1,15,day,1.3748189,103.95155,1.4267761,103.7863891,19247.1223,998
4,1,8,morning peak,1.3693074319999998,103.9467913,1.429911942,103.7816344,19556.86322,1387
6,0,4,late night,1.3657850919999999,103.96292940000001,1.431341529,103.78750079999999,20818.8627,1172
6,0,23,night,1.3692243,103.9549921,1.4401221000000002,103.7866733,20303.562719999998,2355
4,1,15,day,1.3756639,103.9562062,1.4318946000000001,103.793899,19095.02347,1854
4,1,16,day,1.377092241,103.93804890000001,1.433013132,103.77266209999999,19407.73238,1218
3,1,15,day,1.3762831,103.9561984,1.43869558,103.7899799,19737.41158,1451
4,1,4,late night,1.374852559,103.95125379999999,1.4249300530000002,103.7762167,20238.52609,1229
2,1,13,day,1.3778431,103.9371229,1.4250783999999999,103.797232,16413.565319999998,949
4,1,22,night,1.3750867,103.9536267,1.4319772,103.7963069,18596.8979,1350
3,1,14,day,1.3687695659999999,103.94669509999999,1.436154954,103.7719814,20816.74439,1242
4,1,15,day,1.374843,103.95213829999999,1.4322041,103.7726353,20948.45406,1259
6,0,2,late night,1.369282876,103.9522242,1.452158557,103.7909977,20152.56166,1591
3,1,8,morning peak,1.369182966,103.9552695,1.437677361,103.7826453,20645.380390000002,1556
3,1,23,night,1.3774583999999999,103.93270759999999,1.4351952,103.77234150000001,18947.34515,1530
4,1,1,late night,1.375362,103.95590779999999,1.4456666999999999,103.79115379999999,19912.95333,1387
5,0,12,day,1.369221454,103.9528307,1.434584892,103.78429109999999,20095.5288,1325
5,0,18,day,1.3752962,103.94874909999999,1.433184043,103.7811135,19715.02539,1826
6,0,22,night,1.40363788,103.91103149999999,1.4286083269999998,103.77532009999999,15339.201430000001,2352
3,1,12,day,1.398334816,103.91316280000001,1.4394766330000002,103.77099059999999,16452.78841,1399
3,1,14,day,1.4063252,103.89889170000001,1.4390753,103.7710454,14670.63971,1675
6,0,13,day,1.4028533,103.89835,1.4413801000000002,103.795435,12215.90898,1146
2,1,1,late night,1.4004718,103.89626070000001,1.4460457,103.7922713,12621.53221,994
1,1,22,night,1.4008618,103.9092308,1.4311184,103.8024407,12338.44039,1215
6,0,10,day,1.3981823999999998,103.9043077,1.440184,103.786467,13906.94567,1533
0,1,2,late night,1.4068287,103.8978627,1.4397102,103.7704739,14625.02338,1137
6,0,11,day,1.4035156000000002,103.9033052,1.4294618000000001,103.78074690000001,13925.833180000001,1178
6,0,9,morning peak,1.397922863,103.9041836,1.43499674,103.7836248,14021.155480000001,1041
5,0,18,day,1.4030381,103.90620870000001,1.438812,103.790261,13488.7164,2055
1,1,2,late night,1.402797443,103.8967305,1.432910415,103.7878897,12553.643979999999,857
3,1,14,day,1.39357906,103.9128748,1.4457416,103.80773590000001,13047.44865,1629
0,1,1,late night,1.4007971000000001,103.8963324,1.4431628,103.7942338,12288.2,1264
3,1,21,night,1.40360915,103.9110443,1.4395777230000002,103.7710203,16070.792169999999,2037
2,1,20,evening peak,1.39932141,103.9138587,1.43190524,103.7874358,14512.84011,870
4,1,1,late night,1.406335209,103.89957249999999,1.43904018,103.7710106,14746.47038,1302
1,1,6,late night,1.3978176000000002,103.9041557,1.4422652,103.78605470000001,14027.70108,977
2,1,2,late night,1.399585,103.9052209,1.4436837,103.8115103,11513.35605,1006
2,1,1,late night,1.4006944,103.8963099,1.4254057,103.7895259,12184.11104,1007
6,0,15,day,1.4026911,103.91207750000001,1.4322351,103.78755600000001,14226.417919999998,1339
1,1,7,late night,1.3934592,103.913075,1.4418738000000002,103.8051432,13150.23559,1282
0,1,0,late night,1.4007379999999998,103.9054557,1.4338847,103.7881988,13545.473880000001,1161
4,1,8,morning peak,1.4032879999999999,103.9106623,1.4323611,103.7876385,14052.34404,994
3,1,0,late night,1.3976143769999998,103.90777740000001,1.438411404,103.80865779999999,11915.550729999999,1367
3,1,10,day,1.4033864,103.9109847,1.4338608,103.78807900000001,14076.25936,1966
0,1,10,day,1.3142846479999999,103.826359,1.295792755,103.8888719,7247.138487,1244
3,1,13,day,1.3083804490000002,103.8095718,1.304981606,103.9102085,11193.75821,955
6,0,12,day,1.3065409,103.81854670000001,1.4239118999999998,103.7710488,14078.6657,1029
1,1,12,day,1.3221939040000001,103.8198775,1.431367789,103.7658455,13544.21319,1043
6,0,10,day,1.294240892,103.8273229,1.405360556,103.77255109999999,13774.65118,1214
2,1,1,late night,1.299801253,103.8173413,1.4028805180000001,103.7733051,12463.48192,853
2,1,9,morning peak,1.321854622,103.82107629999999,1.4307765030000001,103.7687114,13437.79402,1118
1,1,3,late night,1.2964053999999998,103.8167123,1.4204704,103.77000179999999,14740.257130000002,1168
3,1,7,late night,1.2959258999999999,103.8166603,1.4274851999999998,103.77009770000001,15517.45014,1255
2,1,16,day,1.305539209,103.8216882,1.430289596,103.76900859999999,15057.049680000002,1070
4,1,8,morning peak,1.3229156000000002,103.81386979999999,1.4172255,103.76234509999999,11948.99752,1652
