Unnamed: 0,trj_id,day,month,osname,avg_speed,avg_bearing,hour,day of week,is_Weekday,time_group,origin_lat,origin_lng,dest_lat,dest_lng,origin_region,origin_subregion,dest_region,dest_subregion,euclid_dist,duration,origin_avg_daily_rainfall,dest_avg_daily_rainfall
18946,78489,20,4,ios,21.89720101,324.1083521,20,5,0,evening peak,1.283154295,103.8361495,1.327302762,103.6964663,CENTRAL REGION,OUTRAM,WEST REGION,PIONEER,16285.54919,1168,25.6,5.0
4510,37027,8,4,android,17.26545829,152.895599,10,0,1,day,1.4379942,103.7825828,1.3937367,103.9075167,NORTH REGION,WOODLANDS,NORTH-EAST REGION,PUNGGOL,14733.92586,1218,0.0,0.0
22018,80551,8,4,android,11.97196643,356.9233624,10,0,1,day,1.3297911,103.8074758,1.4300847,103.7690553,CENTRAL REGION,BUKIT TIMAH,NORTH REGION,SUNGEI KADUT,11941.98546,1357,0.0,0.0
22473,38531,10,4,ios,16.91669048,177.277984,1,2,1,late night,1.430625155,103.7695273,1.288697229,103.7936749,NORTH REGION,WOODLANDS,CENTRAL REGION,QUEENSTOWN,16008.32847,1328,31.8,4.4
23719,271,19,4,android,17.82823102,51.39839523,12,4,1,day,1.3439751,103.7449405,1.3731511,103.9611192,WEST REGION,BUKIT BATOK,EAST REGION,PASIR RIS,24249.21419,1794,5.0,1.2
5731,65911,13,4,ios,19.56688957,124.2262865,7,5,0,late night,1.357371835,103.6948614,1.324252081,103.8726126,WEST REGION,WESTERN WATER CATCHMENT,CENTRAL REGION,GEYLANG,20099.87514,1199,0.0,0.0
5139,32512,14,4,android,19.2372904,128.6949438,1,6,0,late night,1.3456175,103.737107,1.3155248,103.8747856,WEST REGION,JURONG EAST,CENTRAL REGION,GEYLANG,15666.5508,959,0.0,0.0
11383,44941,13,4,android,12.89390605,151.7767935,5,5,0,late night,1.4416078,103.7795077,1.4218438,103.8497282,NORTH REGION,WOODLANDS,NORTH REGION,YISHUN,8109.195231999999,995,0.0,0.0
12502,69716,15,4,android,16.57934351,331.8480188000001,7,0,1,late night,1.3013681,103.7867835,1.3396563999999995,103.6950729,CENTRAL REGION,QUEENSTOWN,WEST REGION,JURONG WEST,11048.30066,999,0.0,0.0
302,59633,15,4,ios,13.64508809,178.37062959999997,1,0,1,late night,1.433930136,103.8263878,1.349564799,103.8373099,NORTH REGION,YISHUN,CENTRAL REGION,BISHAN,9459.239374,1022,0.0,0.0
11979,56485,18,4,ios,17.70937399,319.2924018,13,3,1,day,1.381633792,103.9784464,1.407978925,103.8286025,EAST REGION,CHANGI,NORTH REGION,YISHUN,16912.586219999994,1682,0.0,15.0
7493,76622,9,4,ios,17.62720744,142.61991030000004,4,1,1,late night,1.370485378,103.8744394,1.339134125,103.9751255,NORTH-EAST REGION,SERANGOON,EAST REGION,CHANGI,11722.9789,916,9.0,0.0
7356,69973,20,4,ios,24.0109764,153.09520469999995,21,5,0,night,1.441391131,103.7848072,1.3512099709999998,103.9858221,NORTH REGION,WOODLANDS,EAST REGION,CHANGI,24492.09153,1292,1.0,21.2
12009,69413,12,4,android,21.43975436,341.8918176,18,4,1,day,1.3374515,103.9814955,1.4098928999999998,103.8295111,EAST REGION,CHANGI,NORTH REGION,YISHUN,18717.02823,1010,0.0,7.8
26348,72882,20,4,android,15.57863379,179.6956685,5,5,0,late night,1.4382283000000002,103.8209797,1.265281,103.8240186,NORTH REGION,SEMBAWANG,CENTRAL REGION,BUKIT MERAH,19233.82921,1702,1.6,0.4
7524,48047,19,4,ios,21.51055891,83.45998431,8,4,1,morning peak,1.353366375,103.714331,1.352247977,103.986721,WEST REGION,JURONG WEST,EAST REGION,CHANGI,30280.208960000004,1666,1.6,0.0
5409,15597,14,4,ios,15.14527408,155.2126051,6,6,0,late night,1.3815758319999998,103.7727935,1.321513645,103.8826395,WEST REGION,BUKIT PANJANG,CENTRAL REGION,GEYLANG,13917.9892,1232,0.2,0.0
24369,59624,15,4,ios,21.00583244,207.6603026,1,0,1,late night,1.3392415009999998,103.9500636,1.294035936,103.8651175,EAST REGION,TAMPINES,CENTRAL REGION,MARINA EAST,10697.60745,813,1.82,0.0
6160,34122,17,4,android,26.72702703,86.10584293,20,2,1,evening peak,1.3272349,103.6965857,1.3228828,103.9703426,WEST REGION,BOON LAY,EAST REGION,TAMPINES,30436.08585,1381,31.0,1.82
21148,60205,17,4,android,8.214438503,359.6959765000001,11,2,1,day,1.2674773,103.8166623,1.3328278,103.8151923,CENTRAL REGION,BUKIT MERAH,CENTRAL REGION,BUKIT TIMAH,7268.481278,1150,0.0,0.0
19418,71567,17,4,ios,20.15788661,110.5184754,14,2,1,day,1.342182782,103.6935461,1.326951824,103.8361635,WEST REGION,JURONG WEST,CENTRAL REGION,NOVENA,15944.24019,1055,0.0,0.0
18271,80263,17,4,android,18.35077202,178.2220792,7,2,1,late night,1.4424755,103.8305184,1.3091628,103.8464661,NORTH REGION,SEMBAWANG,CENTRAL REGION,KALLANG,14929.32519,1093,1.2,0.0
1502,72016,13,4,ios,20.62081146,342.9071369,17,5,0,day,1.356659531,103.9444892,1.424762452,103.7968821,EAST REGION,TAMPINES,NORTH REGION,WOODLANDS,18071.49494,1074,0.0,0.0
6599,74202,11,4,ios,18.26306609,163.0232747,1,3,1,late night,1.440440625,103.8317096,1.375545265,103.9323904,NORTH REGION,YISHUN,EAST REGION,TAMPINES,13316.44962,1046,0.8,15.2
12191,22873,13,4,android,15.67501255,359.8166868,11,5,0,day,1.3060003,103.8489335,1.4363967,103.8458288,CENTRAL REGION,ROCHOR,NORTH REGION,YISHUN,14503.52507,1229,0.0,0.0
12163,29941,14,4,android,15.60993163,357.0771531000001,9,6,0,morning peak,1.3381527,103.8869185,1.4273513,103.8550718,CENTRAL REGION,TOA PAYOH,NORTH REGION,YISHUN,10531.28773,903,0.2,5.2
8307,71656,16,4,ios,19.53684997,162.4797249,11,1,1,day,1.442944815,103.8400746,1.338460202,103.9804491,NORTH REGION,YISHUN,EAST REGION,CHANGI,19454.48163,1235,0.0,0.0
13284,28695,12,4,android,14.861283300000002,335.7257140000001,10,4,1,day,1.2839491000000005,103.8015057,1.3368251,103.6961043,CENTRAL REGION,BUKIT MERAH,WEST REGION,JURONG WEST,13109.46016,1024,0.0,0.0
5670,8981,12,4,android,12.5332401,225.5260233,9,4,1,morning peak,1.3475848999999998,103.9845837,1.3199291000000002,103.876694,EAST REGION,CHANGI,CENTRAL REGION,GEYLANG,12381.50585,1174,0.0,1.8
613,76413,19,4,ios,16.801622199999994,28.46818334,11,4,1,day,1.338252646,103.7474622,1.375792035,103.8557903,WEST REGION,JURONG EAST,NORTH-EAST REGION,ANG MO KIO,12745.08699,1172,11.4,16.8
9687,44231,10,4,ios,14.85855586,36.0939823,3,2,1,late night,1.310984221,103.8448091,1.338229886,103.9338951,CENTRAL REGION,KALLANG,EAST REGION,BEDOK,10356.30002,929,2.0,0.2
23260,61981,12,4,android,12.64073206,156.352018,7,4,1,late night,1.3459764,103.6876775,1.2872931,103.7778771,WEST REGION,WESTERN WATER CATCHMENT,CENTRAL REGION,QUEENSTOWN,11963.35528,1287,0.5,0.0
18845,18574,15,4,ios,21.0583816,176.0688315,11,0,1,day,1.441032345,103.8110221,1.309868243,103.8458271,NORTH REGION,MANDAI,CENTRAL REGION,KALLANG,15089.24225,1099,0.0,0.0
209,72103,14,4,android,12.87745805,323.90445330000006,3,6,0,late night,1.3206813999999998,103.9474916,1.3467598,103.8590422,EAST REGION,BEDOK,CENTRAL REGION,BISHAN,10251.14757,1087,0.0,0.0
8292,64946,17,4,android,19.05466693,162.35478,4,2,1,late night,1.4371326,103.8457789,1.3379819,103.97982629999998,NORTH REGION,YISHUN,EAST REGION,CHANGI,18536.23962,1169,0.2,0.0
23493,74572,19,4,ios,23.29942426,151.88788630000005,7,4,1,late night,1.4391315059999998,103.7686586,1.360496484,103.9610965,NORTH REGION,WOODLANDS,EAST REGION,PASIR RIS,23109.74631,1129,4.0,1.2
17213,47279,11,4,android,12.82894076,198.5195624,12,3,1,day,1.4319202,103.8397459,1.3901409,103.7627836,NORTH REGION,YISHUN,WEST REGION,BUKIT PANJANG,9735.186381,1127,0.8,0.2
23159,74448,9,4,ios,21.27946363,233.2232722,6,1,1,late night,1.336834853,103.9799493,1.296164724,103.7995178,EAST REGION,CHANGI,CENTRAL REGION,QUEENSTOWN,20561.25602,1250,0.0,10.0
27359,42798,9,4,ios,23.98387406,246.6477009,5,1,1,late night,1.337256461,103.9792383,1.307825209,103.7663214,EAST REGION,CHANGI,WEST REGION,CLEMENTI,23894.13994,1227,0.0,12.2
8032,77098,21,4,android,19.563914,102.8998317,22,6,0,night,1.3737198999999998,103.7729626,1.3585333,103.98944559999998,WEST REGION,BUKIT PANJANG,EAST REGION,CHANGI,24124.14457,1554,0.0,0.0
23900,69996,14,4,ios,20.28858522,161.93779009999997,22,6,0,night,1.440140552,103.8370892,1.365130395,103.954796,NORTH REGION,YISHUN,EAST REGION,PASIR RIS,15516.81787,1067,5.2,0.0
9817,68600,8,4,ios,17.28075347,29.97004278,2,0,1,late night,1.282644758,103.85129659999998,1.322145531,103.9464768,CENTRAL REGION,DOWNTOWN CORE,EAST REGION,BEDOK,11456.26771,873,0.0,0.0
3471,82889,18,4,android,17.1267027,42.68297942,12,3,1,day,1.3419198,103.6966049,1.3802921,103.9042232,WEST REGION,JURONG WEST,NORTH-EAST REGION,HOUGANG,23470.68335,1811,0.0,0.0
8327,77776,9,4,android,20.81545639,152.6286464,2,1,1,late night,1.4232317,103.8253167,1.35319,103.987155,NORTH REGION,YISHUN,EAST REGION,CHANGI,19603.79466,1237,15.8,0.0
24675,46475,16,4,ios,11.85487175,163.0764753,2,1,1,late night,1.337553953,103.7794436,1.283729208,103.8368021,CENTRAL REGION,BUKIT TIMAH,CENTRAL REGION,OUTRAM,8745.163118,1281,0.0,0.0
18767,71330,9,4,android,13.06389943,224.4330436,9,1,1,morning peak,1.3530198999999998,103.9654506,1.3280288999999998,103.8679318,EAST REGION,CHANGI,CENTRAL REGION,KALLANG,11191.12804,981,0.0,0.4
27550,65447,11,4,android,17.24687662,67.25467385,3,3,1,late night,1.2959566,103.6219393,1.3083973,103.7579566,WEST REGION,TUAS,WEST REGION,CLEMENTI,15183.67531,1320,0.0,0.2
25221,44206,10,4,android,12.46077285,226.1782548,9,2,1,morning peak,1.336002,103.9515062,1.3060271,103.8384024,EAST REGION,TAMPINES,CENTRAL REGION,NEWTON,13007.5086,1170,3.0,1.4
7703,24820,15,4,android,15.95205458,145.1011562,11,0,1,day,1.3709659,103.8817248,1.3392896,103.97516740000002,NORTH-EAST REGION,HOUGANG,EAST REGION,CHANGI,10968.36577,1002,0.0,0.2
11780,81232,19,4,ios,17.66221601,346.0722938,15,4,1,day,1.368999361,103.9563918,1.436552945,103.8290067,EAST REGION,PASIR RIS,NORTH REGION,YISHUN,16029.33441,1294,1.2,62.6
27184,59280,11,4,android,8.631487069,174.7171165,0,3,1,late night,1.3637975,103.7430655,1.315059,103.7608608,WEST REGION,BUKIT BATOK,WEST REGION,CLEMENTI,5769.228549,947,0.2,0.2
9554,47336,12,4,android,9.977167347,55.91881224,10,4,1,day,1.3210993,103.8420107,1.3353667,103.9393444,CENTRAL REGION,NOVENA,EAST REGION,BEDOK,10935.79203,1409,2.2,0.2
10544,79750,8,4,android,12.28491367,174.4592723,0,0,1,late night,1.4115733999999998,103.8341451,1.3287733,103.8675733,NORTH REGION,YISHUN,CENTRAL REGION,TOA PAYOH,9928.568784,1080,0.0,0.0
25816,59515,17,4,android,10.10447451,157.1687999,10,2,1,day,1.3326548,103.7777768,1.2991777,103.8297698,CENTRAL REGION,BUKIT TIMAH,CENTRAL REGION,RIVER VALLEY,6874.8348620000015,1356,0.0,0.0
11096,71938,18,4,android,10.63763214,12.5242767,9,3,1,morning peak,1.3345878,103.7873693,1.3911653,103.8582777,CENTRAL REGION,BUKIT TIMAH,NORTH-EAST REGION,SENGKANG,10085.18366,1521,4.6,0.0
26448,20795,17,4,ios,13.350300099999998,163.6310573,2,2,1,late night,1.351033284,103.7379063,1.283740149,103.8070357,WEST REGION,BUKIT BATOK,CENTRAL REGION,BUKIT MERAH,10725.97239,1002,0.0,0.0
17735,76634,18,4,ios,13.65539992,358.8230808,14,3,1,day,1.314608352,103.8553862,1.452980358,103.8312708,CENTRAL REGION,KALLANG,NORTH REGION,SEMBAWANG,15618.04813,1603,0.0,19.2
21666,4538,10,4,android,13.523956900000002,150.3225237,1,2,1,late night,1.331599,103.7468144,1.2707966,103.8606533,WEST REGION,JURONG EAST,CENTRAL REGION,STRAITS VIEW,14347.82706,1160,0.4,7.9714285710000015
6817,65930,10,4,android,19.20816901,27.50153483,1,2,1,late night,1.303395,103.8542362,1.3484601,103.963826,CENTRAL REGION,ROCHOR,EAST REGION,TAMPINES,13172.8947,959,3.4,3.0
24548,66361,15,4,ios,15.94939542,147.70222130000005,10,0,1,day,1.336622618,103.73476490000002,1.28818339,103.8412406,WEST REGION,JURONG EAST,CENTRAL REGION,OUTRAM,13004.33393,980,0.0,0.0
9531,70581,16,4,android,13.90952747,172.1619268,6,1,1,late night,1.3966259,103.904252,1.325357,103.9444958,NORTH-EAST REGION,PUNGGOL,EAST REGION,BEDOK,9100.274373,962,0.0,0.0
10956,58027,14,4,android,19.07493483,85.76340181,2,6,0,late night,1.387684,103.7746928,1.3880578,103.8883554,WEST REGION,BUKIT PANJANG,NORTH-EAST REGION,SENGKANG,12635.06514,1065,0.2,1.2
2863,807,11,4,ios,17.03605886,312.0313109,7,3,1,late night,1.370729988,103.87299240000002,1.389662437,103.7475326,NORTH-EAST REGION,SERANGOON,WEST REGION,CHOA CHU KANG,14104.44164,1474,7.861111111,0.0
8560,60134,10,4,ios,20.71153278,33.09666583,1,2,1,late night,1.306237822,103.8494847,1.349839257,103.9853312,CENTRAL REGION,ROCHOR,EAST REGION,CHANGI,15860.558180000002,960,3.4,6.0
20050,59344,10,4,android,7.859663866,128.1949544,10,2,1,day,1.3268681,103.775759,1.3138158000000002,103.8386331,CENTRAL REGION,BUKIT TIMAH,CENTRAL REGION,NOVENA,7138.520352,1309,0.4,10.0
18528,80096,13,4,android,16.23974656,208.743215,3,5,0,late night,1.36469,103.9630517,1.3181783,103.8635167,EAST REGION,PASIR RIS,CENTRAL REGION,KALLANG,12213.80196,948,0.0,0.0
19120,15025,11,4,android,13.75713518,250.6619708,5,3,1,late night,1.339641,103.9612219,1.3292541000000002,103.8533908,EAST REGION,TAMPINES,CENTRAL REGION,NOVENA,12042.53253,1077,15.2,23.0
25904,71591,16,4,ios,22.11421972,203.9078475,3,1,1,late night,1.360000355,103.9608928,1.271846487,103.8316332,EAST REGION,TAMPINES,CENTRAL REGION,BUKIT MERAH,17394.21606,1110,1.82,0.0
27354,82347,17,4,ios,21.03058757,188.8646277,13,2,1,day,1.419285053,103.8246242,1.324462374,103.7643115,NORTH REGION,YISHUN,WEST REGION,CLEMENTI,12494.90524,987,0.2,0.0
23868,51036,20,4,ios,18.66082834,156.9573993,9,5,0,morning peak,1.431791124,103.8391535,1.375318307,103.9599791,NORTH REGION,YISHUN,EAST REGION,PASIR RIS,14826.60802,1439,5.869565217000001,21.2
20739,74132,11,4,ios,15.55500351,241.3683456,8,3,1,morning peak,1.33787489,103.9106525,1.322369356,103.8049049,EAST REGION,BEDOK,CENTRAL REGION,BUKIT TIMAH,11881.19646,1000,17.2,1.6
3361,63041,19,4,ios,18.57986172,349.8569499,7,4,1,late night,1.274086192,103.8649284,1.392032704,103.7450186,CENTRAL REGION,MARINA SOUTH,WEST REGION,CHOA CHU KANG,18699.91796,1312,0.0,0.2
11236,465,10,4,android,15.79953984,2.887575465,0,2,1,late night,1.297174,103.8000391,1.4311254,103.8485026,CENTRAL REGION,QUEENSTOWN,NORTH REGION,YISHUN,15839.07474,1359,4.4,0.0
637,66572,13,4,android,13.94834031,337.01326,0,5,0,late night,1.3657125,103.89089140000002,1.3929518,103.8246234,NORTH-EAST REGION,HOUGANG,NORTH-EAST REGION,ANG MO KIO,7964.912562,760,0.0,0.0
12490,36486,11,4,android,15.45102629,343.0910846000001,7,3,1,late night,1.293501152,103.7856535,1.35309778,103.7006641,CENTRAL REGION,QUEENSTOWN,WEST REGION,JURONG WEST,11540.24564,974,11.2,0.0
14025,340,17,4,android,11.38674014,231.4001306,1,2,1,late night,1.3236528,103.9711579,1.2978009,103.8585184,EAST REGION,TAMPINES,CENTRAL REGION,DOWNTOWN CORE,12847.38827,1179,1.82,0.0
5818,73133,11,4,ios,13.51982453,41.36135941,5,3,1,late night,1.304330231,103.8221104,1.32614264,103.904351,CENTRAL REGION,TANGLIN,CENTRAL REGION,GEYLANG,9458.592568,993,14.0,4.8
11614,11633,21,4,android,16.66563715,355.09007,5,6,0,late night,1.3185552,103.9208958,1.4410005,103.8394652,EAST REGION,BEDOK,NORTH REGION,YISHUN,16349.79395,1466,0.0,5.869565217000001
21457,30189,20,4,ios,14.95257755,188.3895239,8,5,0,morning peak,1.367724044,103.9467742,1.302214195,103.9104794,EAST REGION,PASIR RIS,CENTRAL REGION,MARINE PARADE,8327.113519,1148,21.2,1.4
27017,33090,12,4,ios,19.08898562,183.239934,22,4,1,night,1.430733874,103.7911618,1.310096887,103.7647485,NORTH REGION,WOODLANDS,WEST REGION,CLEMENTI,13731.80669,982,0.6,3.0
22353,77185,21,4,android,16.74455873,211.3566618,23,6,0,night,1.353668,103.9678677,1.297831,103.8458439,EAST REGION,CHANGI,CENTRAL REGION,MUSEUM,14918.20185,1288,0.0,0.0
5265,44104,12,4,android,17.78734959,156.70393130000005,11,4,1,day,1.3928066,103.74544,1.3146901000000002,103.8749025,WEST REGION,CHOA CHU KANG,CENTRAL REGION,GEYLANG,16809.70488,1171,0.2,1.8
21092,81271,9,4,ios,16.08186868,317.0166783,6,1,1,late night,1.307883577,103.8774281,1.333305914,103.7714879,CENTRAL REGION,KALLANG,CENTRAL REGION,BUKIT TIMAH,12111.40159,939,0.4,9.4
15653,28419,14,4,android,20.2643288,334.6090724,14,6,0,day,1.3751298,103.9494176,1.4210493,103.7974241,EAST REGION,PASIR RIS,NORTH REGION,MANDAI,17650.55132,1029,0.0,7.4
5399,58691,12,4,android,7.272751982000001,182.9164383,4,4,1,late night,1.3803283000000002,103.9052626,1.3171096000000002,103.8924421,NORTH-EAST REGION,SENGKANG,CENTRAL REGION,GEYLANG,7172.614219,1003,0.2,1.8
27102,22866,17,4,android,7.532895689,149.5376737,0,2,1,late night,1.3337377,103.7230669,1.3122461,103.7718414,WEST REGION,JURONG WEST,WEST REGION,CLEMENTI,5925.315164,1248,0.0,0.0
12544,72717,21,4,android,18.97161526,283.435246,10,6,0,day,1.33866431,103.9758106,1.34500239,103.7010668,EAST REGION,TAMPINES,WEST REGION,JURONG WEST,30549.87051,1934,1.82,0.0
537,80676,10,4,ios,16.50891316,338.352648,0,2,1,late night,1.3438026580000002,103.9577151,1.391860901,103.8480479,EAST REGION,TAMPINES,NORTH-EAST REGION,ANG MO KIO,13310.74685,1335,3.0,5.0
19822,473,8,4,ios,13.53877083,66.96013312,2,0,1,late night,1.320424176,103.7622438,1.326841896,103.8299951,WEST REGION,CLEMENTI,CENTRAL REGION,NOVENA,7565.321298000002,824,0.0,0.0
26202,29304,17,4,ios,14.03338109,161.48099530000005,8,2,1,morning peak,1.3428641959999998,103.7447949,1.280309966,103.817114,WEST REGION,JURONG EAST,CENTRAL REGION,BUKIT MERAH,10630.81128,1012,0.0,0.0
24572,21288,12,4,android,11.59657281,187.6210903,1,4,1,late night,1.3749411,103.8795556,1.2835339,103.8365562,NORTH-EAST REGION,HOUGANG,CENTRAL REGION,OUTRAM,11231.91466,1198,2.2,7.9714285710000015
22467,3398,19,4,android,17.65421882,180.642311,3,4,1,late night,1.4320476,103.7879966,1.2980163,103.782436,NORTH REGION,WOODLANDS,CENTRAL REGION,QUEENSTOWN,14916.4138,1866,4.0,4.4
13754,31104,20,4,ios,18.23213656,285.2109513000001,12,5,0,day,1.348618474,103.9845548,1.356355183,103.7532232,EAST REGION,CHANGI,WEST REGION,BUKIT BATOK,25730.1191,1829,21.2,0.2
17594,68691,17,4,android,15.38577839,3.38056711,8,2,1,morning peak,1.3232632,103.7457114,1.4532901000000005,103.811212,WEST REGION,JURONG EAST,NORTH REGION,SEMBAWANG,16188.24119,1558,0.0,1.2
15411,59788,17,4,android,17.37955515,356.9341386000001,13,2,1,day,1.2984956,103.8445703,1.4093633,103.8076583,CENTRAL REGION,MUSEUM,NORTH REGION,CENTRAL WATER CATCHMENT,12992.86979,1076,0.0,0.0
17627,78588,10,4,ios,18.16046972,8.108965842,14,2,1,day,1.365312895,103.751332,1.435409604,103.8257212,WEST REGION,BUKIT BATOK,NORTH REGION,SEMBAWANG,11363.66673,1243,1.0,0.0
3613,63092,8,4,ios,10.36639788,5.6497274860000015,9,0,1,morning peak,1.318519561,103.8456861,1.383492511,103.8802437,CENTRAL REGION,NOVENA,NORTH-EAST REGION,HOUGANG,8182.505253,1315,0.0,0.0
15813,68551,8,4,ios,14.48071978,357.1349850000001,10,0,1,day,1.332172928,103.8610803,1.429004774,103.8268067,CENTRAL REGION,TOA PAYOH,NORTH REGION,MANDAI,11421.40173,1139,0.0,0.0
8098,33896,19,4,ios,16.29626364,28.17165831,7,4,1,late night,1.313078902,103.8821805,1.354012106,103.9871137,CENTRAL REGION,GEYLANG,EAST REGION,CHANGI,12521.42085,1440,0.0,0.0
2984,60686,14,4,ios,17.49518598,347.9210889,6,6,0,late night,1.286892616,103.8468548,1.3730328930000002,103.7520859,CENTRAL REGION,SINGAPORE RIVER,WEST REGION,CHOA CHU KANG,14238.35984,1255,0.0,3.2
17023,80345,21,4,android,18.80957379,339.6809492,19,6,0,evening peak,1.3060033000000002,103.9096533,1.3797351,103.7615608,CENTRAL REGION,MARINE PARADE,WEST REGION,BUKIT PANJANG,18391.15642,1738,0.0,0.0
19647,38991,11,4,android,12.82521418,145.1859134,22,3,1,night,1.3517983,103.7597714,1.3206081,103.8449989,WEST REGION,BUKIT BATOK,CENTRAL REGION,NOVENA,10089.12772,1074,0.2,23.0
16725,20830,11,4,ios,20.0159552,320.8011213,6,3,1,late night,1.291923917,103.86257940000002,1.327316696,103.7362962,CENTRAL REGION,DOWNTOWN CORE,WEST REGION,JURONG EAST,14579.58628,970,8.4,0.2
6271,55979,13,4,android,19.94205649,119.4061402,15,5,0,day,1.3794568,103.7605767,1.3508346000000002,103.9600665,WEST REGION,CHOA CHU KANG,EAST REGION,TAMPINES,22403.17624,1349,0.0,0.0
13149,76032,10,4,ios,13.7134404,328.2029302,9,2,1,morning peak,1.320239687,103.781414,1.346956406,103.7049776,CENTRAL REGION,BUKIT TIMAH,WEST REGION,JURONG WEST,9001.388697,1402,0.4,0.2
13459,60263,20,4,android,13.37823915,333.7083628,18,5,0,day,1.3029212,103.8232898,1.3510097,103.711132,CENTRAL REGION,TANGLIN,WEST REGION,JURONG WEST,13566.295569999998,1315,40.2,3.0
1578,21330,11,4,android,18.16005118,7.522671467999999,2,3,1,late night,1.3391303999999995,103.6953268,1.434349,103.7883165,WEST REGION,JURONG WEST,NORTH REGION,WOODLANDS,14797.11615,1050,0.0,0.6
26498,64267,18,4,ios,13.20468676,160.93944399999995,7,3,1,late night,1.347514301,103.7482377,1.279311464,103.8291601,WEST REGION,BUKIT BATOK,CENTRAL REGION,BUKIT MERAH,11765.98198,1247,0.0,0.0
10964,907,12,4,ios,22.48815969,48.37638773,15,4,1,day,1.376224114,103.7739805,1.38980381,103.8634092,WEST REGION,BUKIT PANJANG,NORTH-EAST REGION,SENGKANG,10055.15237,821,1.2,0.2
27437,59988,13,4,android,14.48831438,255.1210516,4,5,0,late night,1.3125348,103.8547934,1.3051889,103.7642473,CENTRAL REGION,ROCHOR,WEST REGION,CLEMENTI,10098.72838,1167,0.0,0.0
8280,60137,19,4,android,18.82716442,158.1457141,3,4,1,late night,1.4312621,103.8452853,1.3529,103.9870132,NORTH REGION,YISHUN,EAST REGION,CHANGI,18003.81434,1286,62.6,0.0
7417,53179,19,4,ios,19.46889901,49.26737029,0,4,1,late night,1.3700610619999998,103.8603919,1.389590142,103.9972999,NORTH-EAST REGION,ANG MO KIO,EAST REGION,CHANGI,15373.20839,1275,16.8,0.0
25300,5640,17,4,ios,15.73174286,171.31600490000002,9,2,1,morning peak,1.4314325769999998,103.7691561,1.312515912,103.8397803,NORTH REGION,WOODLANDS,CENTRAL REGION,NEWTON,15377.93694,1151,0.0,0.0
14623,60113,20,4,ios,16.4651609,167.7897811,2,5,0,late night,1.365109584,103.77999090000002,1.275417588,103.8461599,NORTH REGION,CENTRAL WATER CATCHMENT,CENTRAL REGION,DOWNTOWN CORE,12392.45514,1308,8.4,58.4
10851,32948,17,4,ios,15.02481581,107.858655,9,2,1,morning peak,1.399194415,103.7482658,1.391847459,103.8581506,WEST REGION,CHOA CHU KANG,NORTH-EAST REGION,SENGKANG,12242.29548,1468,0.0,0.0
12083,26767,14,4,android,16.73237586,356.6987626,5,6,0,late night,1.3114125,103.8719738,1.41623,103.8327205,CENTRAL REGION,KALLANG,NORTH REGION,YISHUN,12445.21943,1002,0.0,5.2
871,15068,20,4,android,11.16091807,316.16668,7,5,0,late night,1.3426166000000002,103.9824538,1.3688622,103.8479861,EAST REGION,CHANGI,NORTH-EAST REGION,ANG MO KIO,15230.16239,2227,21.2,2.0
22747,70271,9,4,ios,15.24427414,187.7732426,2,1,1,late night,1.362856694,103.8426131,1.27295823,103.8009548,CENTRAL REGION,BISHAN,CENTRAL REGION,QUEENSTOWN,11016.84636,1291,4.8,10.0
4339,59342,15,4,android,9.57386401,28.59519975,11,0,1,day,1.3177979,103.7869425,1.3523523000000002,103.87605440000002,CENTRAL REGION,BUKIT TIMAH,NORTH-EAST REGION,SERANGOON,10625.15453,1439,0.0,0.0
14720,76999,19,4,ios,19.53737184,127.2092624,4,4,1,late night,1.340053671,103.6948141,1.305918201,103.8514514,WEST REGION,JURONG WEST,CENTRAL REGION,ROCHOR,17821.52875,1436,1.6,0.0
23121,244,21,4,ios,18.28584241,221.2509869,13,6,0,day,1.3508862469999998,103.9864205,1.279200003,103.7840114,EAST REGION,CHANGI,CENTRAL REGION,QUEENSTOWN,23871.14766,1875,0.0,0.0
11930,40638,20,4,android,13.35199982,358.8516261000001,10,5,0,day,1.268502,103.8581342,1.4303611,103.8350484,CENTRAL REGION,STRAITS VIEW,NORTH REGION,YISHUN,18179.95445,1799,25.6,5.869565217000001
9421,60584,19,4,ios,16.94684927,172.0320818,6,4,1,late night,1.3944251090000002,103.8894643,1.3079095040000002,103.9358732,NORTH-EAST REGION,SENGKANG,EAST REGION,BEDOK,10916.11379,1523,0.8,0.0
23986,61853,15,4,android,17.55165689,18.467118600000006,4,0,1,late night,1.2993939,103.8531727,1.3676249,103.9684016,CENTRAL REGION,ROCHOR,EAST REGION,PASIR RIS,14887.65787,1154,0.0,0.0
12512,11736,19,4,android,21.69050241,281.7028728,4,4,1,late night,1.3472573,103.9579188,1.3518401000000002,103.7122032,EAST REGION,TAMPINES,WEST REGION,JURONG WEST,27319.5023,1458,1.82,1.6
3197,31886,18,4,android,16.52435841,345.2638943,11,3,1,day,1.2955216,103.8624901,1.382833,103.7374463,CENTRAL REGION,KALLANG,WEST REGION,CHOA CHU KANG,16955.19883,1521,0.0,0.0
6950,51050,8,4,ios,12.90154223,17.62310678,12,0,1,day,1.25622024,103.817683,1.344166428,103.9446282,CENTRAL REGION,SOUTHERN ISLANDS,EAST REGION,TAMPINES,17169.1994,1498,0.0,0.0
